Date,PUN,CALA,CNOR,CSUD,NORD,SARD,SICI,SUD
03/08/2023 01:00,114.00,114.62,114.62,114.62,113.90,114.62,114.62,114.62
03/08/2023 02:00,113.00,113.00,113.00,113.00,113.00,113.00,113.00,113.00
03/08/2023 03:00,113.00,113.46,113.46,113.46,113.46,113.46,113.46,113.46
03/08/2023 04:00,111.33,111.33,111.33,111.33,111.33,111.33,111.33,111.33
03/08/2023 05:00,113.90,113.90,113.90,113.90,113.90,113.90,113.90,113.90
03/08/2023 06:00,114.62,114.62,114.62,114.62,114.62,114.62,114.62,114.62
03/08/2023 07:00,113.90,114.00,114.00,114.00,113.90,114.00,114.00,114.00
03/08/2023 08:00,110.00,112.00,112.00,112.00,110.00,112.00,112.00,112.00
03/08/2023 09:00,106.82,106.82,106.82,106.82,106.44,106.82,106.82,106.82
03/08/2023 10:00,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95
03/08/2023 11:00,100.10,101.83,101.83,101.83,100.10,101.83,101.83,101.83
03/08/2023 12:00,102.49,105.00,105.00,105.00,102.49,105.00,105.00,105.00
03/08/2023 13:00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00
03/08/2023 14:00,102.97,109.77,109.77,109.77,100.10,109.77,109.77,109.77
03/08/2023 15:00,109.77,115.51,115.51,115.51,102.97,115.51,115.51,115.51
03/08/2023 16:00,112.10,117.16,117.16,117.16,106.49,117.16,117.16,117.16
03/08/2023 17:00,123.11,126.71,126.71,126.71,112.48,126.71,126.71,126.71
03/08/2023 18:00,140.00,166.70,166.70,166.70,128.19,166.70,166.70,166.70
03/08/2023 19:00,145.00,187.97,187.97,187.97,131.40,187.97,187.97,187.97
03/08/2023 20:00,140.00,174.00,174.00,174.00,129.05,174.00,174.00,174.00
03/08/2023 21:00,120.00,134.29,134.29,134.29,114.35,134.29,134.29,134.29
03/08/2023 22:00,114.95,118.52,118.52,118.52,110.00,118.52,118.52,118.52
03/08/2023 23:00,117.70,189.00,189.00,189.00,107.05,189.00,189.00,189.00
04/08/2023 00:00,121.00,166.05,166.05,166.05,106.82,166.05,166.05,166.05
04/08/2023 01:00,117.65,149.49,149.49,149.49,110.23,149.49,149.49,149.49
04/08/2023 02:00,122.51,151.87,151.87,151.87,118.00,151.87,151.87,151.87
04/08/2023 03:00,121.16,151.92,151.92,151.92,117.65,151.92,151.92,151.92
04/08/2023 04:00,122.51,141.77,141.77,141.77,120.00,141.77,141.77,141.77
04/08/2023 05:00,115.00,139.89,139.89,139.89,107.54,139.89,139.89,139.89
04/08/2023 06:00,114.51,116.82,116.82,116.82,104.25,116.82,116.82,116.82
04/08/2023 07:00,112.27,114.51,114.51,114.51,104.74,114.51,114.51,114.51
04/08/2023 08:00,102.97,112.27,112.27,112.27,98.42,112.27,112.27,112.27
04/08/2023 09:00,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97
04/08/2023 10:00,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54
04/08/2023 11:00,111.13,111.13,111.13,111.13,111.13,111.13,111.13,111.13
04/08/2023 12:00,114.51,114.51,114.51,114.51,114.51,114.51,114.51,114.51
04/08/2023 13:00,114.77,114.77,114.77,114.77,114.77,114.77,114.77,114.77
04/08/2023 14:00,111.13,111.13,111.13,111.13,111.13,111.13,111.13,111.13
04/08/2023 15:00,107.72,111.13,111.13,111.13,102.64,111.13,111.13,111.13
04/08/2023 16:00,111.13,114.77,114.77,114.77,102.97,114.77,114.77,114.77
04/08/2023 17:00,118.00,126.20,126.20,126.20,112.96,126.20,126.20,126.20
04/08/2023 18:00,135.00,166.25,166.25,166.25,122.29,166.25,166.25,166.25
04/08/2023 19:00,148.32,220.00,220.00,220.00,128.00,220.00,220.00,220.00
04/08/2023 20:00,146.50,194.68,194.68,194.68,129.25,194.68,194.68,194.68
04/08/2023 21:00,125.00,166.05,166.05,166.05,117.95,166.05,166.05,166.05
04/08/2023 22:00,119.28,126.18,126.18,126.18,109.76,126.18,126.18,126.18
04/08/2023 23:00,115.00,119.77,119.77,119.77,104.67,119.77,119.77,119.77
05/08/2023 00:00,115.00,117.75,117.75,117.75,103.58,117.75,117.75,117.75
05/08/2023 01:00,115.00,115.34,115.34,115.34,108.21,115.34,115.34,115.34
05/08/2023 02:00,114.75,114.75,114.75,114.75,114.75,114.75,114.75,114.75
05/08/2023 03:00,114.40,114.40,114.40,114.40,109.93,114.40,114.40,114.40
05/08/2023 04:00,114.40,115.00,115.00,115.00,114.31,115.00,115.00,115.00
05/08/2023 05:00,117.49,119.77,119.77,119.77,110.00,119.77,119.77,119.77
05/08/2023 06:00,120.23,130.85,130.85,130.85,118.00,130.85,130.85,130.85
05/08/2023 07:00,118.00,118.00,118.00,118.00,118.00,118.00,118.00,118.00
05/08/2023 08:00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00
05/08/2023 09:00,108.08,108.08,108.08,108.08,108.08,108.08,108.08,108.08
05/08/2023 10:00,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13
05/08/2023 11:00,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36
05/08/2023 12:00,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97
05/08/2023 13:00,107.25,110.50,110.50,110.50,107.00,110.50,110.50,110.50
05/08/2023 14:00,112.77,115.34,115.34,115.34,108.51,115.34,115.34,115.34
05/08/2023 15:00,114.40,117.77,117.77,117.77,108.18,117.77,117.77,117.77
05/08/2023 16:00,116.50,120.00,120.00,120.00,108.69,120.00,120.00,120.00
05/08/2023 17:00,122.39,170.07,170.07,170.07,115.00,170.07,170.07,170.07
05/08/2023 18:00,145.00,236.50,236.50,236.50,129.32,236.50,236.50,236.50
05/08/2023 19:00,158.70,236.50,236.50,236.50,125.00,236.50,236.50,236.50
05/08/2023 20:00,137.22,230.00,230.00,230.00,122.72,230.00,230.00,230.00
05/08/2023 21:00,118.00,166.05,166.05,166.05,111.00,166.05,166.05,166.05
05/08/2023 22:00,115.34,118.00,118.00,118.00,107.88,118.00,118.00,118.00
05/08/2023 23:00,119.77,119.77,119.77,119.77,116.00,119.77,119.77,119.77
06/08/2023 00:00,117.75,117.77,117.77,117.77,115.00,117.77,117.77,117.77
06/08/2023 01:00,115.00,116.06,116.06,116.06,113.00,116.06,117.75,116.06
06/08/2023 02:00,114.02,114.02,114.02,114.02,114.02,114.02,114.02,114.02
06/08/2023 03:00,114.75,114.49,114.49,114.49,114.49,114.49,114.75,114.49
06/08/2023 04:00,115.00,115.00,115.00,115.00,115.00,115.00,116.75,115.00
06/08/2023 05:00,118.26,121.00,121.00,121.00,118.00,121.00,121.00,121.00
06/08/2023 06:00,127.00,139.44,139.44,139.44,126.79,139.44,159.75,139.44
06/08/2023 07:00,125.79,125.79,125.79,125.79,125.79,125.79,125.79,125.79
06/08/2023 08:00,117.77,117.77,117.77,117.77,117.77,117.77,117.77,117.77
06/08/2023 09:00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00
06/08/2023 10:00,113.52,113.52,113.52,113.52,113.52,113.52,113.52,113.52
06/08/2023 11:00,111.87,113.00,113.00,113.00,111.87,113.00,113.00,113.00
06/08/2023 12:00,111.00,111.00,111.00,111.00,111.00,111.00,111.00,111.00
06/08/2023 13:00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00
06/08/2023 14:00,117.75,117.75,117.75,117.75,117.75,117.75,117.75,117.75
06/08/2023 15:00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
06/08/2023 16:00,119.17,128.40,128.40,128.40,118.00,128.40,128.40,128.40
06/08/2023 17:00,131.00,190.00,190.00,190.00,127.38,190.00,190.00,190.00
06/08/2023 18:00,178.00,234.50,234.50,234.50,137.79,234.50,234.50,234.50
06/08/2023 19:00,180.00,235.00,235.00,235.00,129.32,235.00,235.00,235.00
06/08/2023 20:00,160.00,233.00,233.00,233.00,127.25,233.00,233.00,233.00
06/08/2023 21:00,125.00,189.02,189.02,189.02,115.31,189.02,189.02,189.02
06/08/2023 22:00,117.75,119.88,119.88,119.88,115.00,119.88,119.88,119.88
06/08/2023 23:00,124.11,126.09,126.09,126.09,122.84,126.09,126.09,126.09
07/08/2023 00:00,117.37,117.37,117.37,117.37,115.00,117.37,117.37,117.37
07/08/2023 01:00,114.37,115.35,115.35,115.35,113.53,115.35,115.35,115.35
07/08/2023 02:00,111.70,114.28,114.28,114.28,106.31,114.28,114.28,114.28
07/08/2023 03:00,111.70,114.09,114.09,114.09,106.22,114.09,114.09,114.09
07/08/2023 04:00,113.87,114.35,114.35,114.35,111.08,114.35,114.35,114.35
07/08/2023 05:00,120.00,121.37,121.37,121.37,116.13,121.37,121.37,121.37
07/08/2023 06:00,124.11,128.65,128.65,128.65,124.11,128.65,128.65,128.65
07/08/2023 07:00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00
07/08/2023 08:00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
07/08/2023 09:00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00
07/08/2023 10:00,115.09,115.09,115.09,115.09,115.09,115.09,115.09,115.09
07/08/2023 11:00,112.12,112.12,112.12,112.12,112.12,112.12,112.12,112.12
07/08/2023 12:00,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70
07/08/2023 13:00,112.93,112.93,112.93,112.93,112.93,112.93,112.93,112.93
07/08/2023 14:00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00
07/08/2023 15:00,119.79,119.79,119.79,119.79,119.79,119.79,119.79,119.79
07/08/2023 16:00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
07/08/2023 17:00,150.00,184.27,132.11,184.27,132.11,184.27,184.27,184.27
07/08/2023 18:00,177.52,235.30,235.30,235.30,148.38,235.30,235.30,235.30
07/08/2023 19:00,181.21,235.30,235.30,235.30,136.20,235.30,235.30,235.30
07/08/2023 20:00,160.00,208.80,208.80,208.80,136.22,208.80,208.80,208.80
07/08/2023 21:00,125.00,160.00,160.00,160.00,124.33,160.00,160.00,160.00
07/08/2023 22:00,120.00,120.36,120.36,120.36,120.36,120.36,120.36,120.36
07/08/2023 23:00,122.84,170.07,170.07,170.07,115.30,170.07,170.07,170.07
08/08/2023 00:00,117.07,119.49,119.49,119.49,115.30,119.49,119.49,119.49
08/08/2023 01:00,116.00,116.00,116.00,116.00,115.08,116.00,116.00,116.00
08/08/2023 02:00,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08
08/08/2023 03:00,115.00,115.54,115.54,115.54,114.30,115.54,115.54,115.54
08/08/2023 04:00,115.30,115.30,115.30,115.30,115.30,115.30,115.30,115.30
08/08/2023 05:00,123.01,126.90,126.90,126.90,120.60,126.90,126.90,126.90
08/08/2023 06:00,124.01,130.50,130.50,130.50,122.84,130.50,130.50,130.50
08/08/2023 07:00,122.01,122.01,122.01,122.01,122.01,122.01,122.01,122.01
08/08/2023 08:00,118.82,118.82,118.82,118.82,118.82,118.82,118.82,118.82
08/08/2023 09:00,115.30,116.00,116.00,116.00,115.30,116.00,116.00,116.00
08/08/2023 10:00,115.30,115.30,115.30,115.30,115.30,115.30,115.30,115.30
08/08/2023 11:00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00
08/08/2023 12:00,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08
08/08/2023 13:00,115.62,116.00,116.00,116.00,115.62,116.00,116.00,116.00
08/08/2023 14:00,117.93,117.93,117.93,117.93,117.93,117.93,117.93,117.93
08/08/2023 15:00,122.01,122.01,122.01,122.01,122.01,122.01,122.01,122.01
08/08/2023 16:00,125.00,133.44,133.44,133.44,125.00,133.44,133.44,133.44
08/08/2023 17:00,164.99,215.00,215.00,215.00,143.30,215.00,215.00,215.00
08/08/2023 18:00,190.00,238.50,238.50,238.50,145.00,238.50,238.50,238.50
08/08/2023 19:00,209.97,238.50,238.50,238.50,148.81,238.50,238.50,238.50
08/08/2023 20:00,175.00,235.80,235.80,235.80,142.20,235.80,238.50,235.80
08/08/2023 21:00,135.00,190.00,190.00,190.00,123.13,190.00,190.00,190.00
08/08/2023 22:00,126.13,160.00,160.00,160.00,122.84,160.00,160.00,160.00
08/08/2023 23:00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00
09/08/2023 00:00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
09/08/2023 01:00,116.94,116.94,116.94,116.94,116.94,116.94,116.94,116.94
09/08/2023 02:00,116.94,116.94,116.94,116.94,116.94,116.94,116.94,116.94
09/08/2023 03:00,116.94,116.94,116.94,116.94,116.94,116.94,116.94,116.94
09/08/2023 04:00,117.22,117.22,117.22,117.22,117.22,117.22,117.22,117.22
09/08/2023 05:00,122.42,122.42,122.42,122.42,122.42,122.42,122.42,122.42
09/08/2023 06:00,123.42,123.42,123.42,123.42,123.42,123.42,123.42,123.42
09/08/2023 07:00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
09/08/2023 08:00,118.00,118.00,118.00,118.00,118.00,118.00,118.00,118.00
09/08/2023 09:00,117.00,117.00,117.00,117.00,117.00,117.00,117.00,117.00
09/08/2023 10:00,114.11,114.11,114.11,114.11,114.11,114.11,114.11,114.11
09/08/2023 11:00,110.83,110.83,110.83,110.83,110.83,110.83,110.83,110.83
09/08/2023 12:00,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.20
09/08/2023 13:00,113.49,113.49,113.49,113.49,113.49,113.49,113.49,113.49
09/08/2023 14:00,115.69,115.69,115.69,115.69,115.69,115.69,115.69,115.69
09/08/2023 15:00,118.00,118.00,118.00,118.00,118.00,118.00,118.00,118.00
09/08/2023 16:00,120.84,120.84,120.84,120.84,120.84,120.84,120.84,120.84
09/08/2023 17:00,136.38,136.38,136.38,136.38,136.38,136.38,136.38,136.38
09/08/2023 18:00,170.07,190.00,190.00,190.00,160.00,190.00,190.00,190.00
09/08/2023 19:00,184.00,234.50,234.50,234.50,161.60,234.50,234.50,234.50
09/08/2023 20:00,160.00,170.00,170.00,170.00,148.10,170.00,170.00,170.00
09/08/2023 21:00,131.82,131.82,131.82,131.82,131.40,131.82,131.82,131.82
09/08/2023 22:00,123.98,123.98,123.98,123.98,123.98,123.98,123.98,123.98
09/08/2023 23:00,139.00,170.07,170.07,170.07,132.00,170.07,170.07,170.07
10/08/2023 00:00,130.00,134.47,134.47,134.47,128.00,134.47,134.47,134.47
10/08/2023 01:00,123.28,123.28,123.28,123.28,123.28,123.28,123.28,123.28
10/08/2023 02:00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00
10/08/2023 03:00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
10/08/2023 04:00,125.47,125.47,125.47,125.47,125.47,125.47,125.47,125.47
10/08/2023 05:00,125.81,125.81,125.81,125.81,125.81,125.81,125.81,125.81
10/08/2023 06:00,121.68,121.68,121.68,121.68,121.68,121.68,121.68,121.68
10/08/2023 07:00,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56
10/08/2023 08:00,116.77,116.77,116.77,116.77,116.77,116.77,116.77,116.77
10/08/2023 09:00,110.77,110.77,110.77,110.77,110.77,110.77,110.77,110.77
10/08/2023 10:00,106.78,106.78,106.78,106.78,106.78,106.78,106.78,106.78
10/08/2023 11:00,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65
10/08/2023 12:00,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64
10/08/2023 13:00,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69
10/08/2023 14:00,112.65,112.65,112.65,112.65,112.65,112.65,112.65,112.65
10/08/2023 15:00,118.61,118.61,118.61,118.61,118.61,118.61,118.61,118.61
10/08/2023 16:00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
10/08/2023 17:00,146.54,146.54,146.54,146.54,146.54,146.54,146.54,146.54
10/08/2023 18:00,174.83,174.83,174.83,174.83,174.83,174.83,174.83,174.83
10/08/2023 19:00,186.19,186.19,186.19,186.19,186.19,186.19,240.75,186.19
10/08/2023 20:00,170.07,170.07,170.07,170.07,170.07,170.07,170.07,170.07
10/08/2023 21:00,145.54,145.54,145.54,145.54,145.54,145.54,145.54,145.54
10/08/2023 22:00,126.04,126.04,126.04,126.04,126.04,126.04,126.04,126.04
10/08/2023 23:00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
11/08/2023 00:00,136.90,136.90,136.90,136.90,136.90,136.90,136.90,136.90
11/08/2023 01:00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00
11/08/2023 02:00,126.96,126.96,126.96,126.96,126.96,126.96,126.96,126.96
11/08/2023 03:00,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09
11/08/2023 04:00,129.00,129.00,129.00,129.00,129.00,129.00,129.00,129.00
11/08/2023 05:00,124.50,124.50,124.50,124.50,124.50,124.50,124.50,124.50
11/08/2023 06:00,123.58,123.58,123.58,123.58,123.58,123.58,123.58,123.58
11/08/2023 07:00,121.98,121.98,121.98,121.98,121.98,121.98,121.98,121.98
11/08/2023 08:00,113.00,113.00,113.00,113.00,113.00,113.00,113.00,113.00
11/08/2023 09:00,114.00,114.00,114.00,114.00,114.00,114.00,114.00,114.00
11/08/2023 10:00,117.00,117.00,117.00,117.00,117.00,117.00,117.00,117.00
11/08/2023 11:00,120.06,120.06,120.06,120.06,120.06,120.06,120.06,120.06
11/08/2023 12:00,123.29,123.29,123.29,123.29,123.29,123.29,123.29,123.29
11/08/2023 13:00,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49
11/08/2023 14:00,109.14,109.14,109.14,109.14,109.14,109.14,109.14,109.14
11/08/2023 15:00,114.34,114.34,114.34,114.34,114.34,114.34,114.34,114.34
11/08/2023 16:00,123.29,123.29,123.29,123.29,123.29,123.29,123.29,123.29
11/08/2023 17:00,135.16,135.16,135.16,135.16,135.16,135.16,135.16,135.16
11/08/2023 18:00,162.09,162.09,162.09,162.09,162.09,162.09,162.09,162.09
11/08/2023 19:00,180.00,180.00,180.00,180.00,175.00,180.00,187.70,180.00
11/08/2023 20:00,170.07,170.07,170.07,170.07,170.07,170.07,170.07,170.07
11/08/2023 21:00,153.12,153.12,153.12,153.12,153.12,153.12,159.70,153.12
11/08/2023 22:00,134.66,134.66,134.66,134.66,134.66,134.66,134.66,134.66
11/08/2023 23:00,125.48,125.48,125.48,125.48,125.48,125.48,125.48,125.48
12/08/2023 00:00,134.17,134.17,134.17,134.17,134.17,134.17,134.17,134.17
12/08/2023 01:00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00
12/08/2023 02:00,125.48,125.48,125.48,125.48,125.48,125.48,125.48,125.48
12/08/2023 03:00,125.48,125.48,125.48,125.48,125.48,125.48,125.48,125.48
12/08/2023 04:00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00
12/08/2023 05:00,146.39,146.39,146.39,146.39,146.39,146.39,146.39,146.39
12/08/2023 06:00,130.17,130.17,130.17,130.17,130.17,130.17,130.17,130.17
12/08/2023 07:00,125.62,125.62,125.62,125.62,125.62,125.62,125.62,125.62
12/08/2023 08:00,120.00,125.48,119.93,119.93,119.93,119.93,125.48,119.93
12/08/2023 09:00,119.50,128.00,118.00,118.00,118.00,118.00,128.00,118.00
12/08/2023 10:00,116.73,125.48,114.50,114.50,114.50,114.50,125.48,114.50
12/08/2023 11:00,119.00,131.61,115.42,115.42,115.42,115.42,131.61,115.42
12/08/2023 12:00,119.00,158.41,118.00,118.00,118.00,118.00,158.41,118.00
12/08/2023 13:00,123.29,158.41,121.00,121.00,121.00,121.00,158.41,121.00
12/08/2023 14:00,125.12,125.12,125.12,125.12,125.12,125.12,125.12,125.12
12/08/2023 15:00,125.48,125.48,125.48,125.48,125.48,125.48,125.48,125.48
12/08/2023 16:00,130.70,130.70,130.70,130.70,130.70,130.70,130.70,130.70
12/08/2023 17:00,145.81,167.21,167.21,167.21,140.00,167.21,167.21,167.21
12/08/2023 18:00,175.00,230.00,230.00,230.00,153.92,230.00,244.60,230.00
12/08/2023 19:00,185.66,246.60,246.60,246.60,150.00,246.60,246.60,246.60
12/08/2023 20:00,170.07,196.00,196.00,196.00,140.00,196.00,246.60,196.00
12/08/2023 21:00,140.00,165.00,165.00,165.00,134.66,165.00,165.00,165.00
12/08/2023 22:00,132.52,132.52,132.52,132.52,132.52,132.52,134.00,132.52
12/08/2023 23:00,123.00,123.00,123.00,123.00,120.00,123.00,124.41,123.00
13/08/2023 00:00,119.50,119.50,119.50,119.50,119.50,119.50,124.41,119.50
13/08/2023 01:00,119.99,119.99,119.99,119.99,119.99,119.99,119.99,119.99
13/08/2023 02:00,119.50,119.50,119.50,119.50,119.50,119.50,119.50,119.50
13/08/2023 03:00,118.08,118.08,118.08,118.08,118.08,118.08,118.08,118.08
13/08/2023 04:00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
13/08/2023 05:00,121.00,123.00,123.00,123.00,120.00,123.00,123.00,123.00
13/08/2023 06:00,124.00,124.00,124.00,124.00,124.00,124.00,124.00,124.00
13/08/2023 07:00,117.67,117.89,117.89,117.89,117.89,117.89,117.89,117.89
13/08/2023 08:00,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78
13/08/2023 09:00,116.15,116.50,115.69,115.69,115.69,115.69,116.50,115.69
13/08/2023 10:00,113.46,116.50,113.46,113.46,113.46,113.46,116.50,113.46
13/08/2023 11:00,114.89,116.50,114.89,114.89,114.89,114.89,116.50,114.89
13/08/2023 12:00,114.50,116.50,114.50,114.50,114.50,114.50,116.50,114.50
13/08/2023 13:00,116.50,116.50,115.69,115.69,115.69,115.69,116.50,115.69
13/08/2023 14:00,119.50,119.50,119.50,119.50,119.50,119.50,119.50,119.50
13/08/2023 15:00,125.89,125.89,125.89,125.89,125.89,125.89,125.89,125.89
13/08/2023 16:00,128.55,128.55,128.55,128.55,128.55,128.55,128.55,128.55
13/08/2023 17:00,146.92,172.44,172.44,172.44,142.56,172.44,172.44,172.44
13/08/2023 18:00,201.76,249.60,249.60,249.60,175.00,249.60,249.60,249.60
13/08/2023 19:00,230.00,249.60,249.60,249.60,179.00,249.60,249.60,249.60
13/08/2023 20:00,190.00,247.60,247.60,247.60,150.00,247.60,249.60,247.60
13/08/2023 21:00,146.68,179.99,179.99,179.99,140.00,179.99,179.99,179.99
13/08/2023 22:00,133.34,133.34,133.34,133.34,133.34,133.34,133.34,133.34
13/08/2023 23:00,125.00,125.18,125.18,125.18,125.00,125.18,125.18,125.18
14/08/2023 00:00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00
14/08/2023 01:00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00
14/08/2023 02:00,121.98,121.98,121.98,121.98,121.98,121.98,121.98,121.98
14/08/2023 03:00,123.00,123.00,123.00,123.00,123.00,123.00,123.00,123.00
14/08/2023 04:00,123.29,123.29,123.29,123.29,123.29,123.29,123.29,123.29
14/08/2023 05:00,124.21,124.69,124.69,124.69,124.69,124.69,124.69,124.69
14/08/2023 06:00,123.12,123.76,123.76,123.76,120.50,123.76,123.76,123.76
14/08/2023 07:00,119.34,120.00,120.00,120.00,119.34,120.00,120.00,120.00
14/08/2023 08:00,116.50,116.50,116.50,116.50,116.50,116.50,116.50,116.50
14/08/2023 09:00,115.29,115.29,115.29,115.29,115.29,115.29,115.29,115.29
14/08/2023 10:00,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64
14/08/2023 11:00,108.92,108.92,108.92,108.92,108.92,108.92,108.92,108.92
14/08/2023 12:00,106.42,106.42,106.42,106.42,106.42,106.42,106.42,106.42
14/08/2023 13:00,107.81,107.81,107.81,107.81,107.81,107.81,107.81,107.81
14/08/2023 14:00,114.65,114.65,114.65,114.65,114.65,114.65,114.65,114.65
14/08/2023 15:00,118.50,118.50,118.50,118.50,118.50,118.50,118.50,118.50
14/08/2023 16:00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00
14/08/2023 17:00,160.00,169.07,169.07,169.07,158.00,169.07,245.50,169.07
14/08/2023 18:00,195.51,239.10,239.10,239.10,180.00,239.10,247.50,239.10
14/08/2023 19:00,201.40,245.50,245.50,245.50,175.00,245.50,247.50,245.50
14/08/2023 20:00,174.00,179.99,179.99,179.99,162.00,179.99,247.50,179.99
14/08/2023 21:00,148.69,147.86,147.86,147.86,139.99,147.86,245.50,147.86
14/08/2023 22:00,127.07,127.07,127.07,127.07,127.07,127.07,246.21,127.07
14/08/2023 23:00,130.00,143.13,143.13,143.13,125.50,143.13,143.13,143.13
15/08/2023 00:00,139.48,139.48,139.48,139.48,139.48,139.48,139.48,139.48
15/08/2023 01:00,130.50,130.50,130.50,130.50,130.50,130.50,130.50,130.50
15/08/2023 02:00,125.40,125.40,125.40,125.40,125.40,125.40,125.40,125.40
15/08/2023 03:00,123.29,123.29,123.29,123.29,123.29,123.29,123.29,123.29
15/08/2023 04:00,124.65,124.65,124.65,124.65,124.65,124.65,124.65,124.65
15/08/2023 05:00,125.00,125.09,125.09,125.09,125.09,125.09,125.09,125.09
15/08/2023 06:00,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00
15/08/2023 07:00,116.14,116.14,116.14,116.14,116.14,116.14,116.14,116.14
15/08/2023 08:00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00
15/08/2023 09:00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00
15/08/2023 10:00,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04
15/08/2023 11:00,117.98,117.98,117.98,117.98,117.98,117.98,117.98,117.98
15/08/2023 12:00,117.98,117.98,117.98,117.98,117.98,117.98,117.98,117.98
15/08/2023 13:00,117.98,117.98,117.98,117.98,117.98,117.98,117.98,117.98
15/08/2023 14:00,117.98,117.98,117.98,117.98,117.98,117.98,117.98,117.98
15/08/2023 15:00,117.85,117.85,117.85,117.85,117.85,117.85,117.85,117.85
15/08/2023 16:00,121.57,121.57,121.57,121.57,121.57,121.57,121.57,121.57
15/08/2023 17:00,139.12,139.12,139.12,139.12,139.12,139.12,139.12,139.12
15/08/2023 18:00,172.44,172.44,172.44,172.44,162.12,172.44,246.50,172.44
15/08/2023 19:00,185.21,238.67,238.67,238.67,169.16,238.67,246.50,238.67
15/08/2023 20:00,180.00,191.30,191.30,191.30,160.00,191.30,246.50,191.30
15/08/2023 21:00,150.00,147.40,147.40,147.40,144.00,147.40,246.50,147.40
15/08/2023 22:00,131.65,130.65,130.65,130.65,130.65,130.65,246.50,130.65
15/08/2023 23:00,121.47,120.17,120.17,120.17,120.17,120.17,141.05,120.17
16/08/2023 00:00,120.17,120.17,120.17,120.17,120.17,120.17,127.00,120.17
16/08/2023 01:00,119.46,119.46,119.46,119.46,119.46,119.46,121.00,119.46
16/08/2023 02:00,118.00,118.00,118.00,118.00,118.00,118.00,118.00,118.00
16/08/2023 03:00,119.51,119.51,119.51,119.51,119.51,119.51,119.51,119.51
16/08/2023 04:00,118.00,118.00,118.00,118.00,118.00,118.00,118.00,118.00
16/08/2023 05:00,121.55,121.87,121.87,121.87,121.87,121.87,121.87,121.87
16/08/2023 06:00,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00
16/08/2023 07:00,118.00,118.00,118.00,118.00,118.00,118.00,118.00,118.00
16/08/2023 08:00,113.95,113.95,113.95,113.95,113.95,113.95,113.95,113.95
16/08/2023 09:00,112.83,112.83,112.83,112.83,112.83,112.83,112.83,112.83
16/08/2023 10:00,112.20,112.20,112.20,112.20,112.20,112.20,112.20,112.20
16/08/2023 11:00,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75
16/08/2023 12:00,111.23,111.23,111.23,111.23,111.23,111.23,111.23,111.23
