DATE_TIME,AC_POWER,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,hour,day,month,is_daytime
2020-05-24 00:30:00,0.0,0.0,24.327402866666667,21.633982266666667,0,24,5,0
2020-05-24 00:45:00,0.0,0.0,24.253961200000003,21.66131586666667,0,24,5,0
2020-05-24 01:00:00,0.0,0.0,24.2181986,21.775756733333328,1,24,5,0
2020-05-24 01:15:00,0.0,0.0,24.211336266666667,21.765153,1,24,5,0
2020-05-24 01:30:00,0.0,0.0,24.305967,22.219170642857147,1,24,5,0
2020-05-24 01:45:00,0.0,0.0,24.47437553333333,22.922821066666668,1,24,5,0
2020-05-24 02:00:00,0.0,0.0,24.566530333333333,23.147521933333334,2,24,5,0
2020-05-24 02:15:00,0.0,0.0,24.6126954,22.74956053333333,2,24,5,0
2020-05-24 02:30:00,0.0,0.0,24.401302066666663,22.162550733333337,2,24,5,0
2020-05-24 02:45:00,0.0,0.0,24.0961324,21.322037666666663,2,24,5,0
2020-05-24 03:00:00,0.0,0.0,24.0066,21.193375733333337,3,24,5,0
2020-05-24 03:15:00,0.0,0.0,23.984708733333328,21.2534078,3,24,5,0
2020-05-24 03:30:00,0.0,0.0,23.969868428571427,21.364536928571425,3,24,5,0
2020-05-24 03:45:00,0.0,0.0,23.9593852,21.597076466666667,3,24,5,0
2020-05-24 04:00:00,0.0,0.0,23.917812133333328,21.46754153333333,4,24,5,0
2020-05-24 04:15:00,0.0,0.0,23.90087886666667,21.493794800000007,4,24,5,0
2020-05-24 04:30:00,0.0,0.0,23.7752706,21.237825333333333,4,24,5,0
2020-05-24 04:45:00,0.0,0.0,23.661442000000005,20.761668,4,24,5,0
2020-05-24 05:00:00,0.0,0.0,23.623785466666668,20.635243733333333,5,24,5,0
2020-05-24 05:15:00,0.0,0.0,23.49081826666667,20.40563353333333,5,24,5,0
2020-05-24 05:30:00,0.0,0.0,23.31950378571429,20.1904755,5,24,5,0
2020-05-24 05:45:00,0.0,0.0006199202026666,23.2451844,20.093800666666667,5,24,5,0
2020-05-24 06:00:00,10.433603896,0.00961781414,23.151116866666666,20.113913933333333,6,24,5,1
2020-05-24 06:15:00,38.69366883136364,0.0291135531333333,23.35637213333333,20.837968,6,24,5,1
2020-05-24 06:30:00,72.117045455,0.052356912,23.665861,22.093613866666672,6,24,5,1
2020-05-24 06:45:00,115.93782467727272,0.086237195,24.0184102,23.685199,6,24,5,1
2020-05-24 07:00:00,172.8828733727273,0.1536853939999999,24.416684866666667,25.753737399999995,7,24,5,1
2020-05-24 07:15:00,238.84099025454543,0.2052391053333333,24.857926333333328,28.002966266666665,7,24,5,1
